Date,Open,High,Low,Close,Adj Close,Volume
11/1/09,2047.420044,2205.320068,2024.27002,2144.600098,2144.600098,38877300000
12/1/09,2162.22998,2295.800049,2155.959961,2269.149902,2269.149902,39269070000
1/1/10,2294.409912,2326.280029,2140.340088,2147.350098,2147.350098,45625830000
2/1/10,2155.810059,2251.679932,2100.169922,2238.26001,2238.26001,42835360000
3/1/10,2247.399902,2432.25,2247.330078,2397.959961,2397.959961,54955550000
4/1/10,2411.679932,2535.280029,2383.77002,2461.189941,2461.189941,54528540000
5/1/10,2472.320068,2503,2140.530029,2257.040039,2257.040039,57203120000
6/1/10,2244.790039,2341.110107,2105.26001,2109.23999,2109.23999,48633730000
7/1/10,2110.75,2307.600098,2061.139893,2254.699951,2254.699951,43910370000
8/1/10,2283.320068,2309.429932,2099.290039,2114.030029,2114.030029,41794240000
9/1/10,2142.75,2400.060059,2141.949951,2368.620117,2368.620117,41586870000
10/1/10,2386.820068,2517.5,2332.459961,2507.409912,2507.409912,41539760000
11/1/10,2520.449951,2592.939941,2459.790039,2498.22998,2498.22998,40893560000
12/1/10,2535.189941,2675.26001,2535.189941,2652.870117,2652.870117,36306890000
1/1/11,2676.649902,2766.169922,2663.639893,2700.080078,2700.080078,40221760000
2/1/11,2717.610107,2840.51001,2705.540039,2782.27002,2782.27002,39225340000
3/1/11,2791.080078,2802.320068,2603.5,2781.070068,2781.070068,45049990000
4/1/11,2796.669922,2876.830078,2706.5,2873.540039,2873.540039,38024600000
5/1/11,2881.280029,2887.75,2739.850098,2835.300049,2835.300049,42067110000
6/1/11,2829.389893,2834.050049,2599.860107,2773.52002,2773.52002,42570710000
7/1/11,2775.080078,2878.939941,2724.98999,2756.379883,2756.379883,37282980000
8/1/11,2791.449951,2796.23999,2331.649902,2579.459961,2579.459961,56977870000
9/1/11,2583.340088,2643.370117,2414.310059,2415.399902,2415.399902,42996470000
10/1/11,2401.189941,2753.370117,2298.889893,2684.409912,2684.409912,42787830000
11/1/11,2607.310059,2730.389893,2441.47998,2620.340088,2620.340088,38397210000
12/1/11,2615.669922,2674.530029,2518.01001,2605.149902,2605.149902,33177490000
1/1/12,2657.389893,2834.300049,2627.22998,2813.840088,2813.840088,35325900000
2/1/12,2830.100098,3000.110107,2825.189941,2966.889893,2966.889893,37728460000
3/1/12,2979.110107,3134.169922,2900.280029,3091.570068,3091.570068,36686310000
4/1/12,3085.939941,3128.25,2946.040039,3046.360107,3046.360107,33793990000
5/1/12,3044.790039,3085.399902,2774.449951,2827.340088,2827.340088,40115930000
6/1/12,2810.129883,2942.280029,2726.679932,2935.050049,2935.050049,37458650000
7/1/12,2938.409912,2987.939941,2837.719971,2939.52002,2939.52002,34686680000
8/1/12,2956.719971,3100.540039,2890.850098,3066.959961,3066.959961,35708950000
9/1/12,3063.25,3196.929932,3040.23999,3116.22998,3116.22998,33719730000
10/1/12,3130.310059,3171.459961,2961.159912,2977.22998,2977.22998,36367020000
11/1/12,2987.540039,3033.850098,2810.800049,3010.23999,3010.23999,36894240000
12/1/12,3029.209961,3061.820068,2951.040039,3019.51001,3019.51001,33522490000
1/1/13,3091.330078,3164.060059,3076.600098,3142.129883,3142.129883,39027620000
2/1/13,3162.939941,3213.600098,3105.360107,3160.189941,3160.189941,35765430000
3/1/13,3143.540039,3270.300049,3129.399902,3267.52002,3267.52002,33749180000
4/1/13,3268.629883,3328.790039,3154.959961,3328.790039,3328.790039,36904330000
5/1/13,3325.350098,3532.040039,3296.5,3455.909912,3455.909912,39144080000
6/1/13,3460.76001,3488.310059,3294.949951,3403.25,3403.25,37528250000
7/1/13,3430.47998,3649.350098,3415.22998,3626.370117,3626.370117,35889520000
8/1/13,3654.179932,3694.189941,3573.570068,3589.870117,3589.870117,32934650000
9/1/13,3622.639893,3798.76001,3593.620117,3771.47998,3771.47998,34997740000
10/1/13,3774.179932,3966.709961,3650.030029,3919.709961,3919.709961,43017190000
11/1/13,3932.449951,4069.699951,3855.070068,4059.889893,4059.889893,35818470000
12/1/13,4065.659912,4177.72998,3979.590088,4176.589844,4176.589844,37139280000
